year,start_date,end_date,jurisdiction,location,age_group,best_detection_method,detection_method,amphetamine,cannabis,cocaine,ecstasy,methylamphetamine,other,unknown,no_drugs_detected,positive_drug_tests,fines,arrests,charges,month,month_name,is_all_locations,is_unknown_location,is_all_ages,is_unknown_age,substance_combo,pre_2023,total_outcomes
2024,2024-03-01,2024-03-31,NSW,Remote,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Remote,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Remote,26-39,True,Laboratory or Toxicology (Stage 3),,,,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Remote,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,3,1,0,2,3,Mar,False,False,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Remote,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,False,Indicator (Stage 1),False,False,True,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,False,Indicator (Stage 1),False,True,False,,,,,,4,1,0,3,3,Mar,False,False,False,False,None detected,False,4
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,False,Indicator (Stage 1),True,False,False,,,,,,2,1,0,1,3,Mar,False,False,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,False,Indicator (Stage 1),True,False,True,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,False,Indicator (Stage 1),True,True,False,,,,,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,3,1,0,2,3,Mar,False,False,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,2,1,0,1,3,Mar,False,False,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Remote,40-64,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,4,0,0,4,3,Mar,False,False,False,False,None detected,False,4
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,False,Indicator (Stage 1),False,False,True,,,,,,4,2,0,2,3,Mar,False,True,False,False,None detected,False,4
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,False,Indicator (Stage 1),False,True,False,,,,,,11,4,0,7,3,Mar,False,True,False,False,None detected,False,11
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,False,Indicator (Stage 1),True,False,False,,,,,,6,2,0,4,3,Mar,False,True,False,False,None detected,False,6
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,False,Indicator (Stage 1),True,False,True,,,,,,2,0,0,2,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,False,Indicator (Stage 1),True,True,False,,,,,,3,2,0,1,3,Mar,False,True,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,False,Indicator (Stage 1),True,True,True,,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,1,1,0,0,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,2,2,0,0,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,True,,,,,3,0,0,3,3,Mar,False,True,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,9,4,0,5,3,Mar,False,True,False,False,None detected,False,9
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,3,1,0,2,3,Mar,False,True,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,3,0,0,3,3,Mar,False,True,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,5,1,0,4,3,Mar,False,True,False,False,None detected,False,5
2024,2024-03-01,2024-03-31,NSW,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,1,1,0,0,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,False,Indicator (Stage 1),False,False,True,,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,False,Indicator (Stage 1),False,True,False,,,,,,22,12,0,10,3,Mar,False,True,False,False,None detected,False,22
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,False,Indicator (Stage 1),False,True,True,,,,,,2,1,0,1,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,False,Indicator (Stage 1),True,False,False,,,,,,33,9,0,24,3,Mar,False,True,False,False,None detected,False,33
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,False,Indicator (Stage 1),True,False,True,,,,,,3,0,0,3,3,Mar,False,True,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,False,Indicator (Stage 1),True,True,False,,,,,,8,3,0,5,3,Mar,False,True,False,False,None detected,False,8
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,2,0,0,2,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,20,12,0,8,3,Mar,False,True,False,False,None detected,False,20
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,2,1,0,1,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,,,,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,29,6,0,23,3,Mar,False,True,False,False,None detected,False,29
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,1,0,0,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,12,4,0,8,3,Mar,False,True,False,False,None detected,False,12
2024,2024-03-01,2024-03-31,NSW,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,True,,,,,1,1,0,0,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,False,Indicator (Stage 1),False,False,True,,,,,,8,3,0,5,3,Mar,False,True,False,False,None detected,False,8
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,False,Indicator (Stage 1),False,True,False,,,,,,5,3,0,2,3,Mar,False,True,False,False,None detected,False,5
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,False,Indicator (Stage 1),False,True,True,,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,False,Indicator (Stage 1),True,False,False,,,,,,40,6,0,34,3,Mar,False,True,False,False,None detected,False,40
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,False,Indicator (Stage 1),True,False,True,,,,,,2,0,0,2,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,False,Indicator (Stage 1),True,True,False,,,,,,8,1,0,7,3,Mar,False,True,False,False,None detected,False,8
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,4,2,0,2,3,Mar,False,True,False,False,None detected,False,4
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,8,3,0,5,3,Mar,False,True,False,False,None detected,False,8
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,,,,,,,,3,0,0,3,3,Mar,False,True,False,False,None detected,False,3
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,29,4,0,25,3,Mar,False,True,False,False,None detected,False,29
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,0,0,1,3,Mar,False,True,False,False,None detected,False,1
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,2,1,0,1,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NSW,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,15,3,0,12,3,Mar,False,True,False,False,None detected,False,15
2024,2024-03-01,2024-03-31,NT,Unknown,0-16,True,Indicator (Stage 1),,,,,,,True,,1,0,1,1,3,Mar,False,True,False,False,None detected,False,2
2024,2024-03-01,2024-03-31,NT,Unknown,17-25,True,Indicator (Stage 1),,,,,,,True,,40,10,8,30,3,Mar,False,True,False,False,None detected,False,48
2024,2024-03-01,2024-03-31,NT,Unknown,26-39,True,Indicator (Stage 1),,,,,,,True,,94,24,17,70,3,Mar,False,True,False,False,None detected,False,111
2024,2024-03-01,2024-03-31,NT,Unknown,40-64,True,Indicator (Stage 1),,,,,,,True,,67,15,17,52,3,Mar,False,True,False,False,None detected,False,84
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,False,True,0,0,0,0,3,Mar,False,True,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,True,False,0,0,1,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Other + Unknown,False,1
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,False,,False,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,False,,True,False,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,False,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,True,,False,False,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,True,,False,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,True,,True,False,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,0-16,True,Laboratory or Toxicology (Stage 3),,True,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,False,True,10,0,0,0,3,Mar,False,True,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,True,False,1,3,2,5,3,Mar,False,True,False,False,Amphetamine + Cocaine + Other + Unknown,False,10
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,False,,False,True,,False,False,9,4,1,1,3,Mar,False,True,False,False,Amphetamine + Cocaine + Methylamphetamine + Other,False,6
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,False,,True,False,,False,False,0,1,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Other,False,1
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,False,,True,True,,False,False,1,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,True,,False,False,,False,False,31,25,0,3,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Other,False,28
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,True,,False,True,,False,False,3,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,True,,True,False,,False,False,1,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,17-25,True,Laboratory or Toxicology (Stage 3),,True,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,False,True,7,0,0,0,3,Mar,False,True,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,True,False,0,15,1,20,3,Mar,False,True,False,False,Amphetamine + Cocaine + Other + Unknown,False,36
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,False,,False,True,,False,False,94,49,0,28,3,Mar,False,True,False,False,Amphetamine + Cocaine + Methylamphetamine + Other,False,77
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,False,,True,False,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,False,,True,True,,False,False,6,0,0,1,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Methylamphetamine + Other,False,1
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,True,,False,False,,False,False,51,28,0,11,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Other,False,39
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,True,,False,True,,False,False,24,0,0,5,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,5
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,True,,True,False,,False,False,2,0,0,1,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Other,False,1
2024,2024-03-01,2024-03-31,SA,Unknown,26-39,True,Laboratory or Toxicology (Stage 3),,True,,True,True,,False,False,1,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,False,True,18,0,0,0,3,Mar,False,True,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,True,False,0,22,1,26,3,Mar,False,True,False,False,Amphetamine + Cocaine + Other + Unknown,False,49
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,False,,False,True,,False,False,124,66,0,46,3,Mar,False,True,False,False,Amphetamine + Cocaine + Methylamphetamine + Other,False,112
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,False,,True,False,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,False,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,True,,False,False,,False,False,64,28,1,14,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Other,False,43
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,True,,False,True,,False,False,44,0,1,13,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,14
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,True,,True,False,,False,False,1,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,40-64,True,Laboratory or Toxicology (Stage 3),,True,,True,True,,False,False,1,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,False,True,6,0,0,0,3,Mar,False,True,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,True,False,0,0,0,2,3,Mar,False,True,False,False,Amphetamine + Cocaine + Other + Unknown,False,2
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,False,,False,True,,False,False,4,2,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Methylamphetamine + Other,False,2
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,False,,True,False,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,False,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,True,,False,False,,False,False,7,3,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Other,False,3
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,True,,False,True,,False,False,1,0,0,1,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,1
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,True,,True,False,,False,False,1,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,65 and over,True,Laboratory or Toxicology (Stage 3),,True,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,False,Amphetamine + Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,False,True,0,0,0,0,3,Mar,False,True,False,True,None detected,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,False,,False,False,,True,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cocaine + Other + Unknown,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,False,,False,True,,False,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cocaine + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,False,,True,False,,False,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,False,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,True,,False,False,,False,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cannabis + Cocaine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,True,,False,True,,False,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cannabis + Cocaine + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,True,,True,False,,False,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cannabis + Cocaine + Ecstasy + Other,False,0
2024,2024-03-01,2024-03-31,SA,Unknown,Unknown,True,Laboratory or Toxicology (Stage 3),,True,,True,True,,False,False,0,0,0,0,3,Mar,False,True,False,True,Amphetamine + Cannabis + Cocaine + Ecstasy + Methylamphetamine + Other,False,0
2024,2024-03-01,2024-03-31,TAS,Unknown,Unknown,True,Indicator (Stage 1),,,,,,,True,,142,0,0,0,3,Mar,False,True,False,True,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,17-25,True,Indicator (Stage 1),False,False,,True,,,,,8,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,17-25,True,Indicator (Stage 1),False,True,,False,,,,,10,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,17-25,True,Indicator (Stage 1),True,False,,False,,,,,9,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,17-25,True,Indicator (Stage 1),True,False,,True,,,,,4,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,17-25,True,Indicator (Stage 1),True,True,,False,,,,,3,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,17-25,True,Indicator (Stage 1),True,True,,True,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,26-39,True,Indicator (Stage 1),False,False,,True,,,,,9,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,26-39,True,Indicator (Stage 1),False,True,,False,,,,,22,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,26-39,True,Indicator (Stage 1),True,False,,False,,,,,53,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,26-39,True,Indicator (Stage 1),True,False,,True,,,,,2,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,26-39,True,Indicator (Stage 1),True,True,,False,,,,,19,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,40-64,True,Indicator (Stage 1),False,False,,True,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,40-64,True,Indicator (Stage 1),False,True,,False,,,,,28,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,40-64,True,Indicator (Stage 1),False,True,,True,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,40-64,True,Indicator (Stage 1),True,False,,False,,,,,57,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,40-64,True,Indicator (Stage 1),True,True,,False,,,,,21,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,65 and over,True,Indicator (Stage 1),True,False,,False,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Inner Regional,65 and over,True,Indicator (Stage 1),True,True,,False,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Major Cities,0-16,True,Indicator (Stage 1),True,False,,False,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Major Cities,17-25,True,Indicator (Stage 1),False,False,,True,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Major Cities,17-25,True,Indicator (Stage 1),False,True,,False,,,,,28,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Major Cities,17-25,True,Indicator (Stage 1),False,True,,True,,,,,3,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Major Cities,17-25,True,Indicator (Stage 1),True,False,,False,,,,,12,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Major Cities,17-25,True,Indicator (Stage 1),True,False,,True,,,,,1,0,0,0,3,Mar,False,False,False,False,None detected,False,0
2024,2024-03-01,2024-03-31,VIC,Major Cities,17-25,True,Indicator (Stage 1),True,True,,False,,,,,3,0,0,0,3,Mar,False,False,False,False,None detected,False,0
